date,city,neighborhood,property_type,price,size_sqft,rent,occupancy,days_on_market,rating,amenities_score,buyer_income,price_per_sqft,annual_rent
2024-02-06,Houston,Downtown,Single Family,577284.8589532891,3526.9514224683594,3163.4378024036164,1,20,4.457654665104977,1.721813792110468,170641.9562687848,163.67814290713213,37961.2536288434
2024-07-09,Houston,Downtown,Apartment,682256.4184017777,2828.8203752912973,4019.124892871596,1,27,3.769350740806239,7.197592426056441,73859.6615835397,241.1805374286172,48229.49871445915
2024-12-22,New York,Brooklyn,Condo,747848.6079163369,1379.1841035047632,2819.034066697572,0,111,4.376268593186587,7.59723236141978,88050.30043915592,542.2398692211682,33828.40880037087
2024-12-01,Los Angeles,Beverly Hills,Townhouse,1690676.6680290007,2045.8659777931148,6224.349154045413,1,198,3.125603126065576,9.5823004656302,134027.8188412748,826.3868143761507,74692.18984854496
2024-10-09,Los Angeles,Santa Monica,Apartment,926208.8564953425,2057.2034269258925,3807.457836869763,1,37,3.499367585589135,4.811455418891292,142809.01063265704,450.22716002344464,45689.49404243716
2024-07-29,Chicago,Lincoln Park,Single Family,505316.7669335241,3472.8117710811266,1823.3941811767545,1,133,3.612530114026153,3.0350416742425903,56892.41182575027,145.5065233138775,21880.730174121054
2024-06-03,Phoenix,Tempe,Condo,813522.7872671278,3399.0773065946,2637.3884797061323,1,144,3.752937716648306,3.3785273024902622,125193.83181945884,239.33635921983893,31648.661756473586
2024-12-17,Houston,Downtown,Apartment,238716.9513873979,3271.920274216808,1150.0579046085747,1,30,3.898554078692951,4.604416652707204,94653.26340572628,72.9592812112572,13800.694855302896
2024-09-14,New York,Brooklyn,Condo,1678277.6212940963,1804.815296923791,8769.105377262476,1,102,3.0690548835224507,8.233022194549209,151465.1250217219,929.8888502079014,105229.26452714972
2024-09-02,Phoenix,Tempe,Single Family,701480.233572303,2193.01688424398,2565.9051712622327,1,125,4.590803009517311,8.310936017145679,139465.56063980775,319.8699648015392,30790.86205514679
2024-07-25,New York,Brooklyn,Apartment,1055777.2833093293,2651.3123422294298,5460.872330433365,1,64,3.582841731180382,3.657607177632921,102482.39360142544,398.20931939748357,65530.46796520038
2024-10-23,Phoenix,Tempe,Condo,354671.60061667673,1774.5117408937888,1416.465035931168,1,81,3.0044005989691724,5.78657500834567,52200.840559067045,199.86996560419217,16997.580431174014
2024-02-03,Houston,The Heights,Apartment,240396.04721299172,2997.3820461868204,1423.6280779193785,1,127,3.519574533173815,1.190165925166934,137631.89391602218,80.20200411849946,17083.53693503254
2024-08-23,Houston,Downtown,Townhouse,739149.0575722294,3752.996947936984,4158.86168032303,1,195,3.379151339102285,4.110083680478981,175686.07836778485,196.9490164329972,49906.34016387636
2024-06-14,Houston,Downtown,Single Family,383282.09186004807,2458.0560250935578,1906.0067777769375,1,111,3.087978746146187,7.069176588681674,152001.7249970643,155.9289487087503,22872.08133332325
2024-10-31,Los Angeles,Hollywood,Single Family,692925.7531789439,1669.0537271413168,3084.0736066482614,1,176,4.175524106305543,4.174051051909118,106471.98431164028,415.1608434833055,37008.88327977914
2024-05-11,Los Angeles,Beverly Hills,Single Family,1884115.3982405744,2612.38892296986,6349.82154460894,1,27,3.927282454509773,2.527340477439438,224382.3870261475,721.2231615569104,76197.85853530728
2024-02-03,Houston,Downtown,Townhouse,620917.7359793475,2266.433429058929,3170.9790712185163,1,37,3.691415722861933,2.384251384579391,111746.65367646675,273.9624857356457,38051.748854622194
2024-02-18,Chicago,River North,Apartment,765635.4580547713,1426.2554969069747,2499.536268187247,1,59,3.4580030973934868,7.043061754766212,245350.50676487212,536.8150795668475,29994.435218246967
2024-04-04,New York,Manhattan,Condo,2101428.534204804,1206.1683776225789,9375.785502201465,1,114,3.829569224289883,4.8489671970068695,70233.97998683924,1742.2348099913129,112509.42602641758
2024-03-06,Los Angeles,Beverly Hills,Townhouse,1187168.6214529204,1387.71089951227,6735.690420862541,0,79,4.704414498047049,5.236439441274503,164476.48389982822,855.4869907486977,80828.28505035049
2024-09-04,Chicago,River North,Apartment,343754.7489194402,3142.185184393644,1086.8224522318185,1,113,4.4669369538573145,7.155097785826506,241115.22988428283,109.39990126195427,13041.869426781821
2024-01-11,Los Angeles,Santa Monica,Townhouse,1662988.3912334894,2294.7623192230976,6930.979771628917,1,126,4.382831499853129,4.7392116597196114,149378.55888557472,724.6887302021335,83171.757259547
2024-11-27,Phoenix,Mesa,Single Family,470825.7195084606,1709.457983500355,2387.399541492655,1,146,4.0262239702863125,7.228568304963173,133198.66379686148,275.42397885929836,28648.79449791186
2024-07-10,Los Angeles,Santa Monica,Townhouse,1880514.38021955,2044.0515815954675,9712.146175452475,1,153,4.928512698390625,4.024325681171716,144918.99804187092,919.9936034646104,116545.7541054297
2024-07-09,Los Angeles,Beverly Hills,Apartment,919140.0657303544,928.2038330456388,4194.94232077278,1,46,3.353377027700371,1.4113647141763284,144964.24584815447,990.2351541842439,50339.307849273355
2024-02-01,Houston,Downtown,Apartment,482468.8166167893,2395.5145348921887,2692.314185856974,1,102,4.067764753907476,1.482963540529552,105511.8306219506,201.40508838052324,32307.770230283684
2024-07-28,Phoenix,Mesa,Condo,556420.7946617746,2554.2314404279737,1983.401061914377,1,74,3.677982028406524,2.4690579949341878,100839.52466677171,217.84274747183588,23800.81274297252
2024-03-30,Chicago,Wicker Park,Apartment,700724.0316408811,3796.301850375772,4151.947543288986,0,164,3.929766932395271,7.211842459588999,87000.34650373236,184.58069438591158,49823.37051946783
2024-04-22,Chicago,River North,Single Family,586539.1984529449,3613.061831000566,2401.099619040239,0,107,3.116167209538193,5.592017550571192,87880.42838846393,162.3385443947729,28813.195428482868
2024-07-25,Los Angeles,Hollywood,Townhouse,538072.3424017167,2415.037203510949,2147.3307879252507,1,138,4.848201925234417,6.788374893611792,59411.53051418346,222.8008502806807,25767.969455103008
2024-03-22,Chicago,Lincoln Park,Apartment,638248.6055202192,3235.327470661571,2177.727971168988,1,79,3.081818816321685,9.558376052054625,88117.68194560049,197.27480797784833,26132.735654027856
2024-11-28,Houston,Downtown,Apartment,594586.4702365885,3702.7471804188576,2451.923369059172,1,55,4.077433216660323,9.48728774067593,167163.00522461467,160.57981851445996,29423.080428710062
2024-01-04,New York,Manhattan,Townhouse,866887.1785607915,866.6513073512242,3536.70538574139,1,196,3.116613040631424,7.183925921911806,104096.51083925088,1000.2721639113292,42440.464628896676
2024-10-30,Phoenix,Tempe,Single Family,407508.91019598657,2877.530753175221,1367.7789157116863,0,123,3.388851993632412,6.136956047513728,63430.49322607894,141.61756907248324,16413.346988540237
2024-05-21,Phoenix,Tempe,Townhouse,462473.3548219035,4100.060773072933,2195.469700364185,1,178,3.9347798814414343,4.11564419228777,79615.46331120122,112.79670727302091,26345.63640437022
2024-04-15,Chicago,Wicker Park,Condo,531301.4403227977,1294.1326060810754,2658.7252742149294,1,140,4.015915440202006,7.750336382517649,90149.98848214648,410.54636737088174,31904.703290579153
2024-06-01,Phoenix,Scottsdale,Apartment,525139.2658949048,2215.4588512054934,1705.1958198923685,1,50,4.953670507604929,7.0027942234877605,93684.1267181961,237.03408691574742,20462.349838708422
2024-03-10,Houston,The Heights,Single Family,229530.28837109476,2117.066287185821,869.0082481519827,0,91,3.535066850183388,8.197650632912572,166706.92445035512,108.4190371177302,10428.098977823793
2024-12-06,Houston,River Oaks,Apartment,740420.4554402032,3604.971804841375,3484.220120049132,1,52,4.496916525110123,2.9188405284735865,200056.60150170492,205.38869525854253,41810.641440589585
2024-02-05,Houston,The Heights,Townhouse,711921.6484585849,1510.3910229224928,3978.8599159389055,1,24,4.818994822611578,3.989268678203018,153165.66427060758,471.349231857238,47746.31899126687
2024-04-02,Phoenix,Scottsdale,Condo,661019.484980771,3212.848273241476,2550.8429260067496,1,173,4.556232894598969,7.413038335144788,233474.1564962727,205.742515289669,30610.115112080995
2024-11-05,New York,Manhattan,Apartment,916948.8227160668,966.3619008526946,3813.162016843908,1,172,4.945373824454682,4.27668540788292,119186.51522650765,948.8669016307174,45757.9442021269
2024-10-02,New York,Queens,Townhouse,879732.7597496804,1082.1673941474662,3127.991084274774,1,93,3.3341344578547627,9.844335750522657,152901.37920227085,812.9359325622038,37535.89301129729
2024-05-29,Houston,Downtown,Condo,823232.0391961528,1788.4532115168877,4404.883982977465,0,51,3.85158167395943,7.279881799258562,175606.75205659677,460.30392849803627,52858.60779572958
2024-12-31,Houston,The Heights,Townhouse,582096.8666352129,2494.885072377986,3490.159336668285,1,148,4.249622353107274,7.890164155351254,97784.1647654665,233.31610464941798,41881.91204001942
2024-04-23,New York,Manhattan,Townhouse,832115.9240240692,1291.358336998833,4284.804902991165,1,100,4.225240339026989,6.000774880572962,150545.8517874426,644.3725960355349,51417.658835893984
2024-03-07,New York,Brooklyn,Single Family,629875.1638568594,1717.965287576451,3394.433886514909,1,149,3.399633158938232,6.4553382489511,219338.4620697476,366.6402158482666,40733.206638178905
2024-12-18,Phoenix,Tempe,Single Family,500471.4983265216,3000.551791677311,1771.493530429678,1,174,3.4735055157551886,5.85645045203481,200010.0301892449,166.79315441736054,21257.922365156137
2024-05-07,New York,Brooklyn,Apartment,1142044.7020592615,2021.375638590818,5838.682424439187,1,60,4.832591657262217,5.846727710389279,53922.13768134453,564.9839051466093,70064.18909327025
2024-06-30,Chicago,Lincoln Park,Condo,736330.0679288853,2494.9130649706485,2699.0297248923143,1,123,4.157247710454895,1.7104826722734487,153613.95443736375,295.13255522494444,32388.356698707772
2024-07-30,Los Angeles,Hollywood,Apartment,868637.3881358772,1016.5293679130084,4469.594702170005,1,191,3.8012077316946487,3.4647175857971013,59937.89801622034,854.5128311631944,53635.13642604006
2024-12-03,Houston,River Oaks,Apartment,626660.652107569,1312.862118838489,3196.9264776850137,1,36,3.6760142209135855,7.818633860489003,188157.72685193943,477.32404120395074,38363.11773222016
2024-03-27,Chicago,Wicker Park,Single Family,291712.76215884485,3126.152457778626,1376.5166639070717,1,22,4.682742366520599,6.2403109449322525,151662.12862290358,93.31367106968591,16518.19996688486
2024-12-02,Phoenix,Tempe,Townhouse,470748.19867217,2508.252716070743,1962.0820711476024,1,145,4.884751880972987,8.967566203592984,168450.15375100367,187.67973245120686,23544.984853771228
2024-02-02,New York,Manhattan,Condo,1174615.6039311811,2140.7537575300657,4733.098290166875,1,98,4.441771857134265,1.1957262590679223,68640.51846112453,548.6925340196135,56797.179482002495
2024-03-17,Los Angeles,Santa Monica,Apartment,1125669.328066582,2563.114255417325,5275.331000731726,1,181,3.1170436271091377,2.8518055818111114,186884.40303025235,439.1803157769497,63303.97200878071
2024-04-05,New York,Queens,Single Family,850168.1917137714,2476.2123444968506,3684.49904775406,1,172,4.385089168410401,6.184584343278958,190210.85001661693,343.3341222141915,44213.98857304872
2024-10-27,Chicago,River North,Townhouse,561917.9299931766,1421.5948238651404,1973.1679487729211,1,189,4.684301034076795,2.606042465015074,82443.7726680501,395.2729150106155,23678.01538527505
2024-04-20,Chicago,Wicker Park,Townhouse,425686.8415547201,3827.786008178397,2010.1986563483176,0,84,3.4685818953575027,3.387667380255979,60228.745628221935,111.20967594458081,24122.38387617981
2024-09-09,Los Angeles,Beverly Hills,Condo,680424.4830845372,3003.452466537591,3821.349269741345,1,91,3.9658278119286967,9.300117080697188,126316.63893550946,226.54744520359833,45856.191236896135
2024-09-04,Chicago,Lincoln Park,Single Family,497844.8660743284,1466.3340656739151,1752.1140170376614,1,111,4.82863349539821,1.920539329152331,141854.51011042052,339.5166747664169,21025.368204451937
2024-09-08,Chicago,River North,Apartment,194226.73214482237,3466.63506682511,1119.247026418475,1,68,4.656535176668084,2.6702644444934838,128707.99221492448,56.02745267407203,13430.964317021699
2024-09-14,New York,Manhattan,Condo,901796.0547290086,2496.211283851131,4921.148133113888,1,109,4.603857238663352,3.553592464195632,138740.2877694434,361.2659154948319,59053.77759736666
2024-11-14,Phoenix,Scottsdale,Apartment,231533.8951375068,2302.04405937793,1361.1989726602364,1,197,4.106451211987157,3.519469679141328,53969.204646896826,100.57752552315314,16334.387671922837
2024-05-26,Chicago,Wicker Park,Townhouse,433318.0005625007,2403.172282361349,1868.215500392561,0,193,4.531599812713201,5.840011139089106,141836.7476220155,180.31083486728795,22418.58600471073
2024-01-18,Phoenix,Mesa,Townhouse,582831.6784264682,2051.027076671634,3237.7991412587744,1,130,4.977008892072886,2.388368952826618,231980.94949320136,284.1657650723343,38853.58969510529
2024-08-10,Los Angeles,Beverly Hills,Single Family,804447.2949549335,2436.2532453843564,4266.3994809615215,1,104,3.4590421742555533,3.466049937110604,106158.90292477937,330.1985524202019,51196.79377153826
2024-03-23,Houston,The Heights,Apartment,428538.6434440399,2696.6292140711057,1333.6300568065371,1,40,4.020785216800422,2.6119035142369,133711.67236476293,158.9164135758488,16003.560681678446
2024-04-10,New York,Queens,Townhouse,849560.643890016,1145.4466165249933,4705.526824591795,1,54,4.528903632110731,8.742051883297073,185510.9613883253,741.6850612099031,56466.321895101544
2024-05-23,Chicago,River North,Single Family,614292.1519903983,2724.0911119313228,3210.733487072582,0,114,4.796854762591142,1.9634506809021797,103008.2803685426,225.503526405502,38528.801844870984
2024-11-28,Los Angeles,Santa Monica,Apartment,709563.1412647117,2630.613839986151,2278.230961791665,1,102,4.77479322149917,4.352271543191241,50923.65565223616,269.73291574731746,27338.771541499977
2024-06-18,New York,Queens,Apartment,842693.8677092902,2049.0284789580505,4573.76230334804,1,142,3.2284566030178423,5.892632973834845,244013.8899598596,411.26508311773574,54885.14764017648
2024-07-19,Phoenix,Mesa,Townhouse,705153.079137163,1210.2996024927193,3521.121587363283,1,37,4.456529821437892,1.754615284976357,172454.41102590677,582.6268782414187,42253.4590483594
2024-01-07,New York,Manhattan,Apartment,1371399.4919127962,1158.473025129666,4637.020562676617,1,108,4.422832948894543,3.942455987234664,95656.87106018938,1183.7992444919446,55644.246752119405
2024-03-18,Chicago,Lincoln Park,Townhouse,586427.4201893414,2098.674054262987,3287.789925193325,1,19,3.812667914160864,3.968987918472495,74775.69396260637,279.4275838109045,39453.4791023199
2024-06-22,Phoenix,Mesa,Townhouse,740812.8116845419,2801.3612574996773,3062.742269585053,1,97,4.679028984284955,4.071459742579917,165675.83832935436,264.4474395086572,36752.90723502063
2024-01-20,New York,Brooklyn,Condo,955560.3613057112,2541.104795201271,3674.124080154336,1,95,3.5460948372079306,7.7056844116303855,193342.26826488756,376.04130420368006,44089.48896185203
2024-05-30,New York,Brooklyn,Single Family,875105.4740815897,1222.383058855823,3509.438716369509,1,187,4.83499571295697,2.4179284782259187,181164.5059303665,715.9011798647696,42113.264596434106
2024-06-20,Chicago,River North,Single Family,623017.4245182795,3108.932507081033,3381.955588144603,1,104,3.784619102855898,7.583940239903578,188585.99371569097,200.39593111116736,40583.46705773524
2024-11-15,Chicago,River North,Condo,221819.1114090988,3407.9101359561764,1088.0561581426282,1,141,4.2934772724928125,9.577346156123756,229240.425102406,65.08948374803956,13056.673897711538
2024-02-15,New York,Brooklyn,Single Family,938353.456596152,2282.5527160869115,4053.6223894941577,1,102,4.371311881620719,3.607270554973975,247103.09708610835,411.0982629153976,48643.46867392989
2024-09-11,Los Angeles,Beverly Hills,Apartment,1913405.4045091453,2445.8268359450044,11477.064209344077,1,100,4.487061022721804,5.080047267949566,55494.9573850307,782.314339015687,137724.77051212892
2024-08-25,Los Angeles,Hollywood,Townhouse,1178223.9927604382,2318.464631536726,5641.289191953739,1,199,3.856095584043096,8.110833991858328,100337.67858845791,508.19148876965494,67695.47030344486
2024-08-07,Houston,River Oaks,Townhouse,307353.7264343912,1794.5568144142696,935.225046715312,1,70,3.876922430383091,4.982447014704048,201581.7020457166,171.26998931750694,11222.700560583744
2024-10-01,Houston,The Heights,Townhouse,391286.5948630791,1479.4887881894856,2003.5348673117128,0,199,3.896988702745255,2.3971610549803266,161250.2294680443,264.4741872913504,24042.41840774055
2024-09-16,Phoenix,Tempe,Townhouse,201517.9923294862,3518.343865160982,862.270636261224,1,148,4.94542543571454,4.583538450416258,135016.40058391186,57.276377765385284,10347.247635134689
2024-01-17,Los Angeles,Beverly Hills,Townhouse,1884303.065110596,2265.993313590797,8370.872481763663,1,183,3.2375492867332283,5.206683795245654,87582.660148914,831.5572044317479,100450.46978116396
2024-07-22,New York,Manhattan,Townhouse,1135957.3297183472,2184.105815329084,5343.187067055297,1,184,3.498193371453649,2.45442829209341,161268.0483850645,520.1017834143672,64118.24480466357
2024-03-12,New York,Queens,Apartment,2048673.2708661573,2109.129821875252,12049.842731806852,1,183,4.679144474767899,1.1258164099889836,87534.89899405955,971.3357848426124,144598.11278168223
2024-09-08,Los Angeles,Santa Monica,Townhouse,681944.6004360452,1762.4004629535511,3009.843496415548,1,56,3.1986183356615845,7.972105075253912,102647.77305761422,386.94077468250083,36118.12195698658
2024-09-12,New York,Manhattan,Condo,565544.0166156868,2413.048206752256,2532.021257955061,1,192,4.89525011763698,5.058883135566824,143143.45359438015,234.36913321216144,30384.255095460736
2024-01-01,Chicago,Lincoln Park,Single Family,361598.04342872894,1941.155873793433,2157.033565241736,1,67,4.707215278894622,4.595068550804011,57391.1479037466,186.2797564639099,25884.402782900834
2024-07-14,Chicago,River North,Apartment,281657.9721103096,1668.4125590650444,949.3098044721132,1,84,3.850938362550508,1.293871058764184,128108.46605156171,168.81794049077817,11391.717653665359
2024-02-14,Chicago,River North,Single Family,700858.2285451519,2511.290767358224,2276.0422738397037,1,37,3.124568500987026,7.546121279627852,71666.5266595733,279.08286752570126,27312.507286076445
2024-03-15,Phoenix,Scottsdale,Condo,448126.0694303698,1454.2446273871176,2439.474811762348,1,74,4.432044710511942,5.895448720505221,154537.12034071062,308.1504039905106,29273.69774114818
2024-10-11,Los Angeles,Hollywood,Condo,873522.1330980859,2868.917351524248,3547.6335376020947,1,164,3.762564484753698,5.303639877726966,120352.62301769028,304.47797063027485,42571.60245122514
2024-04-11,Chicago,River North,Condo,409992.8673574985,3156.091589979704,1931.2602065864585,1,90,3.5465385888709062,4.397157848003673,216465.2443412615,129.9052501071856,23175.1224790375
2024-07-13,Houston,The Heights,Apartment,436796.3467707632,3511.3303166524165,1790.864266790306,1,146,3.037698409581869,5.250978279008226,89235.48769552357,124.39625651260006,21490.37120148367
2024-10-25,Houston,River Oaks,Apartment,284957.7689465601,2157.7158740376995,877.7458530678504,1,87,4.543197641686219,9.440823552791604,94839.38288140306,132.06454676227744,10532.950236814204
2024-01-29,Phoenix,Tempe,Apartment,620406.1062056274,3122.2527545208086,3405.0006987983747,1,102,4.931139890127,2.657619950580848,191058.601633112,198.70463892051077,40860.0083855805
2024-02-01,Houston,The Heights,Condo,218313.6428101969,1704.777155527073,1291.5678363001612,1,15,4.847947080545966,9.157845418635862,190467.4110485888,128.05992976994108,15498.814035601934
2024-02-13,Chicago,Lincoln Park,Single Family,251724.83164092785,2985.834244331384,1247.0104967200791,1,167,4.663307323624862,9.777218613056146,227875.0146048814,84.3063650029563,14964.12596064095
2024-06-23,Los Angeles,Santa Monica,Single Family,750734.8451480913,875.7059114709143,2478.080216000897,1,107,4.158525532008452,1.872952850094863,77246.20139877079,857.2910554949774,29736.962592010765
2024-03-25,Chicago,River North,Condo,375713.891157436,2046.67771644724,1639.844389845783,0,49,4.756512422078401,5.613767137509216,54016.53428859008,183.57257136195594,19678.1326781494
2024-06-16,Phoenix,Tempe,Townhouse,571715.6282046334,3360.9225707739165,2119.91521466346,1,49,4.063091298876327,4.3041789321777255,234403.3870650097,170.10675377534358,25438.98257596152
2024-09-19,Phoenix,Mesa,Condo,362260.77110937313,3578.09889876429,1400.069552326277,1,131,3.840776282075075,4.545158587101843,79054.20513275714,101.24392347972307,16800.834627915327
2024-10-20,Phoenix,Tempe,Single Family,382135.3233914854,3880.544701380375,2121.5566285979257,1,138,4.354647088041665,3.4454248181008174,74084.69054461706,98.47466085252243,25458.67954317511
2024-11-10,Phoenix,Scottsdale,Single Family,319996.54881690047,4067.72019679296,1752.2236468050285,1,43,3.486675884832677,3.4374548254480213,192529.20753233432,78.66729601244197,21026.68376166034
2024-05-02,Houston,Downtown,Single Family,576924.6243855333,1188.378324897649,2991.847684275681,1,118,4.92706191808032,1.442499709342815,164734.02338502306,485.4721870118439,35902.17221130817
2024-03-20,Phoenix,Tempe,Condo,560329.5477987227,3153.383774684831,2407.760443987374,1,39,4.064002200067166,4.141029647129434,88683.3210555824,177.6915173779397,28893.125327848487
2024-02-28,Los Angeles,Beverly Hills,Townhouse,723146.2247988441,2313.240760919237,2356.571169480897,1,49,4.851828104697714,2.59134431723745,85855.53018831076,312.61174237284314,28278.854033770764
2024-02-25,Los Angeles,Beverly Hills,Townhouse,615985.7553557225,2072.794174168361,3328.0852417127776,1,52,4.424115497903891,8.241810957628292,150482.56915450725,297.1765180702836,39937.02290055333
2024-10-27,Phoenix,Mesa,Condo,450519.1683377447,3444.312750335935,1851.983100991619,0,138,3.958686351842719,9.129179465320076,183293.563287999,130.80088859346588,22223.79721189943
2024-12-25,Phoenix,Mesa,Apartment,698458.9815733368,3058.9932004942907,2265.4071537824934,1,36,4.17537106369789,3.4481183771211827,159886.90896543665,228.3296940511262,27184.885845389923
2024-11-19,Chicago,River North,Single Family,256545.47718005048,3811.972520796191,941.7292989617664,1,152,3.13769395273886,4.694652574983435,143540.67698908347,67.29992826036083,11300.751587541197
2024-11-28,Houston,Downtown,Condo,487251.25006527785,3694.905886124917,2442.8817848926697,1,51,3.573735968863605,5.1788932812506,245374.94770780383,131.8710855112711,29314.581418712034
2024-08-30,Houston,Downtown,Single Family,615879.6640241626,2760.915901691453,1933.018616028006,1,193,3.858159857567181,8.298975310489272,143952.31894368527,223.0707801157032,23196.22339233607
2024-02-16,Houston,Downtown,Single Family,682705.2758398802,2000.968577646246,2510.685491183626,1,23,4.081874933773608,9.41199754376474,93619.18244336628,341.1874046732665,30128.22589420351
2024-02-11,Chicago,River North,Apartment,625250.9176839145,2531.170894175075,3440.776186639297,1,123,3.0622751893376217,7.395828410900762,155142.00961306825,247.0204280251444,41289.31423967156
2024-11-21,Los Angeles,Hollywood,Apartment,1702051.8200271796,2222.2912898008626,8109.387643658667,1,16,4.832772510531751,9.583678807663151,171228.38648287498,765.8995145410028,97312.65172390401
2024-09-19,Los Angeles,Santa Monica,Townhouse,672195.6606584502,2658.30447672686,3168.707163444913,1,163,4.111764320804072,4.610677699783424,105523.69279977854,252.86631630930296,38024.485961338956
2024-12-27,Chicago,River North,Single Family,289179.5555098955,3036.4016912267643,1211.987978832228,1,41,4.971533295381398,5.049510399163194,151326.5511337138,95.23758215042405,14543.855745986737
2024-05-15,Phoenix,Mesa,Apartment,617859.6163634666,2894.672856462395,3608.6934269353474,0,77,3.016036061044541,8.220221681422483,211774.66441389848,213.447130988943,43304.32112322417
2024-03-13,Los Angeles,Beverly Hills,Apartment,614166.9786040171,1456.51623625935,2454.3514543078945,1,20,3.914940695448404,1.9224657111530168,151185.6544590607,421.66847393430453,29452.217451694734
2024-12-27,Houston,The Heights,Townhouse,505014.2292910228,1685.6143732749886,1994.9878141000845,0,180,3.7393681600260567,9.027124789205146,127860.33152949644,299.60246975696356,23939.853769201014
2024-05-24,Phoenix,Mesa,Townhouse,350591.8690712384,1719.832120764633,1460.9533029110723,1,151,4.505351722968719,2.4501672305226854,184746.68682565,203.85237886786655,17531.439634932867
2024-03-26,Houston,The Heights,Condo,609804.2333528267,3260.9048271276897,2242.7991610890517,0,199,3.2766832700605244,7.107283132590572,90290.12389257712,187.0046093586736,26913.589933068622
2024-05-12,Los Angeles,Hollywood,Townhouse,1614067.669829587,988.9079107093664,5722.730433165014,1,181,4.4978511007045325,7.21960604080549,174067.77692022733,1632.1718659038524,68672.76519798016
2024-05-18,Phoenix,Mesa,Single Family,212480.21953297209,3654.917500755108,1078.6163781181783,1,74,3.5478452997735497,6.6418788913950175,87112.3948481481,58.13543520177228,12943.396537418139
2024-11-23,Houston,The Heights,Townhouse,523220.6799962653,3760.873534600395,2658.929763090377,1,67,4.537922694876059,2.1728254868639496,130352.65127738332,139.12211489766543,31907.157157084526
2024-06-06,New York,Brooklyn,Condo,1123519.1076071498,2754.830963931126,3534.395005771657,0,89,4.329504916982119,3.3732918695167955,92301.62640045538,407.8359515764609,42412.74006925988
2024-02-25,Los Angeles,Santa Monica,Single Family,680389.1212556458,1655.1058591795638,3184.9674594753515,0,46,3.893225005954415,8.270992180969685,84723.14910190472,411.0849571838956,38219.609513704214
2024-04-24,Chicago,Wicker Park,Condo,613254.6275395487,2517.154712384544,2508.407992148803,1,172,3.9273631187727753,3.26873151564676,80003.78136713513,243.63008937126554,30100.895905785634
2024-05-06,Los Angeles,Santa Monica,Condo,747954.6010844081,2232.491514704774,3078.63358902936,1,166,4.207996242699645,9.087239864909256,246128.67962253536,335.0313298652416,36943.60306835232
2024-10-05,Chicago,Lincoln Park,Single Family,240910.2136304541,2822.08193132752,888.257592602529,1,142,4.8632039579953865,1.9531485078228403,204531.227728316,85.36613021618719,10659.091111230347
2024-03-10,Phoenix,Tempe,Single Family,655069.1429985896,2929.44518581912,2454.213503373347,1,80,4.426174695397787,6.779038844548097,233927.77996101297,223.61542935490075,29450.562040480167
2024-12-11,Houston,The Heights,Townhouse,570230.4077164286,1541.1996481308147,1984.5172367215364,1,179,4.535422868167794,3.6049635639072175,63817.62830890861,369.99126518618846,23814.206840658437
2024-09-16,Houston,The Heights,Townhouse,493604.2720246196,3359.291340266884,2098.1111094388443,1,133,4.307460356990725,1.0863860483546346,92940.81344953898,146.93702392165974,25177.333313266132
2024-06-04,Phoenix,Tempe,Apartment,501387.6353413162,2067.632460166541,2995.864303643228,1,85,4.868660305329925,4.469274338896341,56645.31071113432,242.4935983549664,35950.37164371874
2024-05-13,New York,Manhattan,Single Family,660444.9633301017,2731.353998488981,3141.2944575536912,1,49,3.017677281030078,2.781542279296357,231478.03473576883,241.8013057609772,37695.533490644295
2024-07-30,Houston,The Heights,Apartment,229543.5801763613,2522.763842997973,1088.8687287766277,1,16,3.5498386914773263,7.216609717893264,93736.18859424342,90.98892899288542,13066.424745319531
2024-06-22,Chicago,Wicker Park,Apartment,653730.0732291815,3242.2769380807163,3657.1182902723694,0,83,4.648378658561865,2.5648249516865893,207173.4561383548,201.62684610653912,43885.41948326843
2024-12-09,Phoenix,Tempe,Condo,556774.1929055451,2018.1722399240768,2995.851259877399,1,151,3.71979906749261,6.957422580679824,51437.4610034642,275.8804139167482,35950.21511852879
2024-11-09,Los Angeles,Beverly Hills,Condo,1069966.1660815114,1962.144359019475,3384.444616799297,1,146,3.007937367119001,1.745554583703807,157957.08238667806,545.3045088977021,40613.33540159156
2024-11-03,Los Angeles,Beverly Hills,Condo,748094.2306301522,1089.841078076588,3470.292014530166,1,173,4.543558049238396,9.898999581059686,149325.1473930237,686.4250629554451,41643.504174361995
2024-06-05,New York,Queens,Single Family,1387398.3796713394,2264.5662701695637,8314.904299382046,1,177,3.013174747350796,9.963155649269146,197262.1812255029,612.6552346677208,99778.85159258454
2024-12-23,Phoenix,Tempe,Single Family,660370.0341892048,1610.0091815495105,3569.862432028214,1,53,3.0557387069414386,8.010672659561763,109533.0431244052,410.16538399715785,42838.349184338564
2024-04-23,Phoenix,Scottsdale,Condo,399562.2424921154,3722.527186339295,1762.4778081652016,1,55,4.599807150321748,8.552762604826254,157485.09281488613,107.33628593994014,21149.733697982418
2024-08-24,Chicago,River North,Single Family,417211.7365029747,2287.298189302359,1634.8490469361118,1,24,3.9346727964365744,5.243925404637657,53377.21705095755,182.4037366244001,19618.188563233343
2024-05-25,Chicago,Wicker Park,Single Family,431024.1598528781,2206.70737455894,1566.994850891803,1,35,4.068941088988741,1.1190695012385057,214971.3327061495,195.3245658314927,18803.938210701635
